,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
[L74f1dc3e-8b18-46e3],Tudela,Tudela,City,,,789,
[Lad968203-d4d6-454c],Zaragoza,Zaragoza,City,,,"Apr 27, 875",
[L4ba64989-bee8-432c],China (Zhongguo 中國),China (Zhongguo 中國),Country,,,541,
[L87cf1d96-a0db-4cbd],Chang'an,Chang'an,City,,,566,[L4ba64989-bee8-432c]
[L1fa313d2-52b2-4260],T,T,State,,,598,[L4ba64989-bee8-432c]
[Lc01d1600-e239-4465],Lizhou,Lizhou,State,,,624,[L4ba64989-bee8-432c]
[L93817fed-0f02-415c],Mutapa,Mutapa,Country,,,1624,
[L05338c17-be7a-47fd],Brasil,Brasil,Country,,,1560,
[L566b86ae-b6e0-4b8e],São Paulo,São Paulo,State,,,1560,[L05338c17-be7a-47fd]
[Le35b04c3-6cba-4011],León,León,Country,,,999,
[L0bb6a72e-871b-4d17],Honduras,Honduras,Country,,,437,
[5f164ab9-430e-484f-88a5-ec014b16b515],Copán,Copán,City,,,437,[L0bb6a72e-871b-4d17]
[Lbb27b339-a666-4cb3],São Paulo,São Paulo,City,,,1627,[L05338c17-be7a-47fd]
[L4b235323-b0a1-440e],Tawantinsuyu,Tawantinsuyu,Country,,,1529,
[L4f881183-05a3-47b3],Brazil,Brazil,Country,,,"Sep 21, 1815",
[Lc2c97a07-3bb9-4909],Minas Gerais,Minas Gerais,State,,,"Sep 21, 1815",[L4f881183-05a3-47b3]
[L835d3554-b1df-4430],Cachoeira do Campo,Cachoeira do Campo,City,,,"Sep 21, 1815",[Lc2c97a07-3bb9-4909]
[Lf77ae628-fc20-4f73],Paraiba,Paraiba,State,,,"Mar 7, 1730",[L05338c17-be7a-47fd]
[L4af4242b-237b-4636],Rio de Janeiro,Rio de Janeiro,State,,,"Sep 9, 1705",[L05338c17-be7a-47fd]
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[F2efd38b0-69bd-4c19]," [P6938a5f7-6c09-463a]","Gailliard, Jean-Jacques",No primary source was found to confirm this.,
[F4e877421-6deb-4211]," [Pe032fc86-3e28-4b9a]","Chancelaria Régia, Alfonso V",According to Primary Sources.,
[F4e877421-6deb-4211]," [P8f277307-325b-4c85]","Chancelaria Régia, Alfonso V",According to Primary Sources.,
[F4e877421-6deb-4211]," [P507a2b66-94d1-4cd4]","Chancelaria Régia, Alfonso V",According to Primary Sources.,
[Fbfd0d12b-f756-4300]," [P79f33b23-c8fa-4dc5]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[Fbfd0d12b-f756-4300]," [P821e282f-9bf7-4359]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[Fbfd0d12b-f756-4300]," [P9ae0895b-9db8-48d9]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[Fbfd0d12b-f756-4300]," [P6c21b7ce-fc40-4e25]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[Fbfd0d12b-f756-4300]," [Pdcb7cddb-ebe3-4aa2]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[Fd3f209dd-2e5f-4e55]," [Pf0f2c7cb-390c-43f0]","Madre de Deus, Gaspar, Frei",According to Primary Sources.,
[F6904140f-d535-457d]," [P2e9d9ef0-195e-4d9e]","Inventários e Testamentos, Volume 1",According to Primary Sources.,
[F81b4f9c7-1bf1-4e10]," [P92d061f3-06d9-4d48]",Inventários e Testamentos,According to Primary Sources.,
[F81b4f9c7-1bf1-4e10]," [Pf1a161ab-eaa9-41b7]",Inventários e Testamentos,According to Primary Sources.,
[F0e629d9f-f587-4a24]," [Pa1ad589d-f9f7-4d4a]",História da Família,According to Primary Sources.,
[F0e629d9f-f587-4a24]," [Pd9a97d77-f852-4fd4]",Family Search,According to Primary Sources.,
[F1fae4688-5652-4010]," [Pb8fb53a4-d56e-4f1c]",Inventários e Testamentos,According to Primary Sources.,
[F2a3c15d1-99b1-41d9]," [P85507c9e-ace0-40f2]",Inventários e Testamentos,According to Primary Sources.,
[F2a3c15d1-99b1-41d9]," [P74a2bea9-bfc5-4499]",Inventários e Testamentos,According to Primary Sources.,
[Fa2d13af8-68af-4bf3]," [Pe12b3061-7218-4e12]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.,
[Fa2d13af8-68af-4bf3]," [P6aa5b27c-e425-4317]",Dispensas matrimoniais 1720-1723,According to Primary Sources.,
[F6a22b909-28d2-4dd9]," [P51e72cb6-6573-4929]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.,
[F6a22b909-28d2-4dd9]," [P0d551cb7-59e4-4d21]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações Incompletas, doc. 1542",According to Primary Sources.,
[F6a22b909-28d2-4dd9]," [P7941b2a2-7fa0-4567]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",According to Primary Sources.,
[F6a22b909-28d2-4dd9]," [P0dc52dde-6048-474a]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.,
[Fae80e3f4-3e63-4f2a]," [P4b6efa49-843d-484a]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",According to Primary Sources.,
[Fdaaf12d7-52cf-46a4]," [P92698a35-31e0-49ca]","Black, J.A. et. al.",No primary source was found to confirm this.,
[Fde025de6-e4e0-4b9d]," [Pc9a5a6bb-14ea-4964]","Black, J.A. et. al.",No primary source was found to confirm this.,
[F47940531-d96c-4d48]," [P392b8926-0d3c-432f]","Black, J.A. et. al.",No primary source was found to confirm this.,
[Fe850e013-8dc5-4b66]," [P28d19410-f0d9-4e2b]","Black, J.A. et. al.",No primary source was found to confirm this.,
[Fe850e013-8dc5-4b66]," [P7db9e90b-a3a6-43d1]","Black, J.A. et. all",No primary source was found to confirm this.,
[Fd44afc1c-aa9a-41cc]," [P791c9290-25f3-4be9]","Black, J.A. et. al.",No primary source was found to confirm this.,
[Fc94b7c5c-9c7a-45e7]," [Pc16d5529-fc99-40cc]","Black, J.A. et. al.",No primary source was found to confirm this.,
[Fe60c4e3f-6760-4276]," [P174ec975-b120-4d75]","Black, J.A. et. al.",No primary source was found to confirm this.,
[F3f310d55-8d47-4d47]," [Pbf0d7d2b-ca01-45c2]","Black, J.A. et al.",No primary source was found to confirm this.,
[F3f310d55-8d47-4d47]," [Pd11f36da-620f-4a45]","Black, J.A. et al.",No primary source was found to confirm this.,
[F4d55ece4-7b09-43dd]," [Pcfe35bd7-5fe6-4aa7]","Black, J.A. et al.",No primary source was found to confirm this.,
[Fc6a53e96-4acc-49ae]," [Pe7c6b5bb-b573-4a13]",The Epic of Gilgamesh,No primary source was found to confirm this.,
[F60233169-0833-4649]," [P13869aa9-e328-4411]","Black, J.A. et al.",No primary source was found to confirm this.,
[F280b8a9d-b43b-4817]," [Pbc83e1a3-9b94-464a]","Black, J.A. et al.",No primary source was found to confirm this.,
[F6e771238-967a-4337]," [P6ed2f961-4ef2-48b3]","Reade, J.",No primary source was found to confirm this.,
[F5d808752-704e-47cf]," [Pe87ac78b-1180-4c78]",British Museum,According to Primary Sources.,
[F5d808752-704e-47cf]," [P5fd5b3d2-46f1-48df]","Black, J.A. et al.",No primary source was found to confirm this.,
[Fbabdd6d0-d6ea-4a7a]," [P9d6a3967-ad7e-496c]","Potts, D. T.",No primary source was found to confirm this.,
[F4a46dc04-7019-4216]," [P29896c60-52b4-420a]","Black, J.A. et al.",No primary source was found to confirm this.,
[F056aa691-1d88-4bc4]," [Pc3eef475-4ea5-4ce2]","Black, J.A. et al.",No primary source was found to confirm this.,
[Fae49dcb3-15ae-4ca7]," [Pdb2087bd-acfc-4ca8]","Florez, Henriques",According to Primary Sources.,
[Fae49dcb3-15ae-4ca7]," [P8aaf1501-9bbe-4162]",Salazar y Castro,No primary source was found to confirm this.,
[Fbe715ef1-b71c-4b6f]," [P547673e8-6c58-44f4]",Dom Alfonso III,According to Primary Sources.,
[Fbe715ef1-b71c-4b6f]," [P1a46da10-a7f2-4afd]",Medieval Lands,No primary source was found to confirm this.,
[Fb34d2cf3-48f4-4bfe]," [P9e7ec4cb-73e8-4e12]","Ibn El-Kouthya, M. A. Cherbonneau",According to Primary Sources.,
[Fb34d2cf3-48f4-4bfe]," [Pa3b445bb-7321-47a6]","Ibn El-Kouthya, M. A. Cherbonneau",According to Primary Sources.,
[Fb34d2cf3-48f4-4bfe]," [P5e6cbe92-5790-4262]","Ibn El-Kouthya, M. A. Cherbonneau",According to Primary Sources.,
[Fb34d2cf3-48f4-4bfe]," [P9caa2e55-dd47-4906]","Felgueiras, Gaio, Manuel J da C.",No primary source was found to confirm this.,
[F37a86985-84c9-43fc]," [P63f2220e-5f04-4669]","Felgueiras, Gaio, Manuel J da C.",No primary source was found to confirm this.,
